id,observed_on,user_id,latitude,longitude,field:colour,field:head capsule visible?
12558000,2018-05-17,914145,25.9013564,-97.4827345,Black,Yes
12593817,2018-05-18,783729,34.78026667,-80.87754167,Black,Yes
12725227,2018-05-22,883339,30.67814569,-93.84736053,Black,Yes
12757000,2018-05-23,680060,28.56964946,-80.99749255,Black,Yes
12802588,2018-05-25,972303,28.07624477,-82.3760704,Black,Yes
12992282,2018-05-31,979403,28.07340283,-82.37763833,Black,Yes
13002997,2018-05-31,975179,28.073871,-82.375376,Black,Yes
13022039,2018-06-01,976205,28.07601929,-82.37588501,Black,Yes
13033798,2018-06-01,133037,28.82072167,-96.962945,Black,Yes
13039857,2018-06-01,313458,36.7917277,-94.1564873,Black,Yes
13053336,2018-06-02,967999,28.07553333,-82.37581667,Black,Yes
13097839,2018-06-03,968056,28.074155,-82.376256,Black,Yes
13122460,2018-06-02,712083,29.46293277,-98.4734368,Black,Yes
13128120,2018-06-04,29712,39.22556667,-96.401405,Black,Yes
13141746,2018-06-05,998629,39.14958314,-76.82799873,Black,Yes
13144772,2018-06-05,1004579,28.58552096,-81.04849229,Black,Yes
13157871,2018-06-05,874346,29.54296717,-98.33112633,Black,Yes
13173708,2018-06-06,629223,39.75553667,-82.879105,Black,Yes
13250431,2018-06-07,288963,29.287925,-94.796805,Black,Yes
13280887,2018-06-09,4819,39.62899429,-75.73785688,Black,Yes
13308938,2018-06-07,388036,30.26601268,-95.68027048,Black,Yes
13320205,2018-06-10,889270,38.66795333,-90.36279167,Black,Yes
13323712,2018-06-07,164753,36.69839628,-84.53506203,Black,Yes
13401791,2018-06-13,639574,41.23470734,-95.93746319,Black,Yes
13403234,2018-06-13,770873,37.29846954,-78.39588928,Black,Yes
13410448,2018-06-12,112034,35.5794422,-82.4942283,Black,Yes
13423070,2018-06-14,939972,30.0827305,-97.87235333,Black,Yes
13432565,2018-06-14,972224,36.22625,-86.63179667,Black,Yes
13455459,2018-06-11,112578,31.7944522,-97.57513573,Black,Yes
13466812,2018-06-15,962311,38.55156326,-90.55036163,Black,Yes
13468427,2018-06-15,31092,38.95298979,-77.27461754,Black,Yes
13477606,2018-06-16,1016521,39.38692882,-77.42638098,Black,Yes
13492298,2018-06-16,506391,31.41336257,-97.26611496,Black,Yes
13512852,2018-06-16,499113,40.00523888,-83.0213,Black,Yes
13566907,2018-06-10,922012,38.31561194,-95.95536257,Black,Yes
13585540,2018-06-19,1034528,38.96727,-77.13845,Black,Yes
13605864,2018-06-20,956218,29.67301667,-82.41555833,Black,Yes
13607320,2018-06-20,738441,39.22805518,-86.39685257,Black,Yes
13609335,2018-06-20,251810,29.41130534,-98.49564325,Black,Yes
13611059,2018-06-20,79395,40.47281642,-74.52649067,Black,Yes
13616751,2018-06-20,1036644,39.8984378,-74.2060869,Black,Yes
13624538,2018-06-20,956059,39.98364328,-75.22488027,Black,Yes
13652841,2018-06-21,996715,41.37994927,-73.55100453,Black,Yes
13664750,2018-06-21,492790,38.83998929,-79.37086423,Black,Yes
13680284,2018-06-22,770997,40.42011333,-74.78830833,Black,Yes
13684148,2018-06-22,1026661,36.5303154,-82.86175537,Black,Yes
13688715,2018-06-22,253271,41.88548333,-72.48355833,Black,Yes
13690675,2018-06-20,127188,32.58687,-97.08977667,Black,Yes
13710904,2018-06-22,435598,28.49655583,-96.84311758,Black,Yes
13714179,2018-06-23,505286,40.07253833,-75.22535998,Black,Yes
13716831,2018-06-23,566319,40.06903358,-79.43214363,Black,Yes
13718300,2018-06-23,1000228,36.03839493,-78.89048767,Black,Yes
13718999,2018-06-22,292424,38.33439996,-77.14194747,Black,Yes
13732347,2018-06-24,176229,35.889595,-79.04523333,Black,Yes
13738956,2018-06-24,1016647,40.55124978,-79.84238671,Black,Yes
13748739,2018-06-24,537310,40.90363218,-72.75194449,Black,Yes
13752897,2018-06-24,410175,38.90152963,-77.09005494,Black,Yes
13752917,2018-06-23,4860,41.07889333,-81.35268,Black,Yes
13756312,2018-06-23,909380,40.07249832,-75.22528076,Black,Yes
13758842,2018-06-24,35078,40.66269303,-74.54981883,Black,Yes
13761128,2018-06-24,627942,40.03741455,-75.24699402,Black,Yes
13763027,2018-06-24,1515879,38.6805177,-77.2196737,Black,Yes
13772366,2018-06-25,938059,29.58781641,-97.58521099,Black,Yes
13776482,2018-06-25,5813,40.6508973,-80.1763467,Black,Yes
13777380,2018-06-25,624862,39.95101167,-75.25309667,Black,Yes
13781339,2018-06-25,169099,41.25755,-82.06201117,Black,Yes
13783276,2018-06-24,956059,39.88871823,-75.54215643,Black,Yes
13796699,2018-06-23,17846,40.91167144,-81.46998558,Black,Yes
13801088,2018-06-25,49797,29.58750935,-97.58291535,Black,Yes
13801979,2018-06-26,228032,39.00316667,-77.06552217,Black,Yes
13817478,2018-06-26,169566,38.657875,-76.82806333,Black,Yes
13818101,2018-06-26,1048794,40.95552206,-76.9239871,Black,Yes
13828050,2018-06-27,273526,40.37798666,-75.12549014,Black,Yes
13828724,2018-06-27,151342,40.780975,-74.10086117,Black,Yes
13832925,2018-06-27,169089,41.41105498,-81.88597642,Black,Yes
13850943,2018-06-24,192858,38.90151115,-77.09007584,Black,Yes
13865410,2018-06-28,42746,39.26414167,-76.58402167,Black,Yes
13871295,2018-06-28,1050598,38.90650096,-78.60148275,Black,Yes
13871847,2018-06-28,1052706,41.33338989,-73.89754414,Black,Yes
13873610,2018-06-28,224171,39.0875695,-77.12644167,Black,Yes
13875159,2018-06-28,981042,41.3289,-73.54827167,Black,Yes
13886099,2018-06-29,293372,41.28897167,-73.70787,Black,Yes
13887417,2018-06-29,654108,41.04099167,-74.73381111,Black,Yes
13892510,2018-06-29,981042,41.32901333,-73.54830833,Black,Yes
13899891,2018-06-29,881722,39.41459071,-84.48231462,Black,Yes
13900133,2018-06-29,680060,28.56961175,-80.99764278,Black,Yes
13911029,2018-06-30,1016166,40.89289259,-72.9730392,Black,Yes
13916540,2018-06-30,35327,40.58576584,-79.88173676,Black,Yes
13917955,2018-06-30,589899,40.02690506,-75.01197052,Black,Yes
13922621,2018-06-29,956218,29.728613,-82.41796791,Black,Yes
13926343,2018-06-30,937089,39.16860295,-76.53083991,Black,Yes
13931822,2018-06-30,909380,39.889317,-75.258083,Black,Yes
13934661,2018-06-30,614270,41.70992,-95.27987833,Black,Yes
13935344,2018-06-14,17932,39.08273833,-76.754245,Black,Yes
13950412,2018-07-01,290843,40.92374966,-73.02823024,Black,Yes
13959172,2018-06-30,505286,39.889935,-75.25993165,Black,Yes
13959964,2018-07-01,301497,41.20912296,-72.92394223,Black,Yes
13965106,2018-07-01,981042,41.32856167,-73.54830833,Black,Yes
13965132,2018-07-01,981042,41.32877,-73.54855333,Black,Yes
13970359,2018-07-01,963640,41.68790817,-72.84893036,Black,Yes
13978416,2018-07-02,525598,40.37982918,-76.26225379,Black,Yes
13988738,2018-07-02,939163,39.27333351,-76.75589494,Black,Yes
13993900,2018-07-02,964807,34.98415256,-82.17724227,Black,Yes
13995964,2018-07-02,1061922,41.34658479,-72.70142455,Black,Yes
13997742,2018-07-02,997924,38.87811333,-77.33377,Black,Yes
13999973,2018-07-02,926915,41.34395932,-73.73183563,Black,Yes
14000900,2018-07-01,1059442,40.58839565,-74.13884527,Black,Yes
14012817,2018-07-03,1061449,40.9152533,-73.12487459,Black,Yes
14018037,2018-07-03,616772,39.7523743,-79.53772892,Black,Yes
14020353,2018-07-03,290843,40.92371333,-73.028,Black,Yes
14027041,2018-07-03,237587,39.69770833,-84.30365833,Black,Yes
14031025,2018-07-01,981042,41.32894167,-73.54840833,Black,Yes
14038899,2018-07-04,257060,40.71613,-73.95575833,Black,Yes
14039069,2018-07-04,1004171,39.0197954,-77.069156,Black,Yes
14040532,2018-07-04,632355,40.86945303,-73.47986953,Black,Yes
14040866,2018-06-24,295443,38.7783902,-77.06321732,Black,Yes
14050387,2018-07-04,630155,41.78170833,-73.0502555,Black,Yes
14056574,2018-07-04,745900,43.83446167,-90.96067833,Black,Yes
14063367,2018-07-01,43772,42.04544133,-73.94206619,Black,Yes
14079884,2018-07-05,979317,41.2149422,-73.6722059,Black,Yes
14084463,2018-07-05,384891,41.0356881,-82.0158894,Black,Yes
14085086,2018-07-05,744712,31.88490572,-86.03054554,Black,Yes
14089966,2018-07-05,336464,41.22772074,-95.92669923,Black,Yes
14112934,2018-07-06,277484,37.52949351,-77.4516156,Black,Yes
14113311,2018-07-03,667714,41.73193667,-73.87671667,Black,Yes
14132045,2018-07-07,1057297,40.19229985,-74.72886904,Black,Yes
14137272,2018-07-06,693879,43.42305374,-80.16222382,Black,Yes
14139463,2018-07-07,993372,41.44690175,-72.7335692,Black,Yes
14149226,2018-07-07,1064628,42.792424,-73.79637,Black,Yes
14149964,2018-07-07,28651,37.80890333,-79.17956667,Black,Yes
14152314,2018-07-07,1062213,38.89523387,-77.06301726,Black,Yes
14162512,2018-07-07,262973,43.77765075,-79.20708713,Black,Yes
14168132,2018-07-08,773040,35.07676383,-85.25761333,Black,Yes
14173281,2018-07-04,3785,38.984182,-77.042505,Black,Yes
14174787,2018-07-08,1074307,44.341275,-78.53447833,Black,Yes
14179744,2018-07-08,554509,41.10379717,-73.80992833,Black,Yes
14181140,2018-07-08,1075285,40.84365642,-72.94133234,Black,Yes
14181310,2018-07-07,667714,41.67630333,-73.89602833,Black,Yes
14182425,2018-07-08,234306,42.88020833,-73.81465333,Black,Yes
14188584,2018-07-08,32563,41.18307833,-73.68744667,Black,Yes
14206023,2018-07-07,268452,39.07771389,-76.7715,Black,Yes
14210998,2018-07-09,1002896,42.26798833,-73.817875,Black,Yes
14211638,2018-07-09,1047859,40.87406987,-72.85303826,Black,Yes
14225056,2018-07-09,1061027,41.7967984,-73.8316606,Black,Yes
14225742,2018-07-08,320520,41.0913598,-81.5183294,Black,Yes
14238092,2018-07-10,284003,42.40083368,-83.88804258,Black,Yes
14238651,2018-07-10,1007153,34.92086773,-89.93104034,Black,Yes
14249552,2018-07-10,1061654,40.5884327,-74.13900845,Black,Yes
14256140,2018-07-10,875456,30.88079695,-89.64498614,Black,Yes
14262204,2018-07-11,1064227,41.52900344,-73.58664874,Black,Yes
14271585,2018-06-24,694118,41.24370333,-73.68083,Black,Yes
14273189,2018-07-11,1074760,40.83924145,-73.17670796,Black,Yes
14275621,2018-07-11,234306,42.8802272,-73.8147256,Black,Yes
14284614,2018-07-08,1016572,40.83483769,-72.92187483,Black,Yes
14290998,2018-07-12,1053032,46.4125171,-87.4087672,Black,Yes
14294509,2018-07-08,1074307,44.341275,-78.53447833,Black,Yes
14306792,2018-07-12,320666,42.40523472,-85.401825,Black,Yes
14330514,2018-06-24,1072456,39.717595,-75.00673612,Black,Yes
14332853,2018-07-12,1084571,44.06194305,-84.03333282,Black,Yes
14342581,2018-06-23,1018314,40.85312333,-74.93751381,Black,Yes
14346406,2018-07-14,669268,41.56630376,-72.05614653,Black,Yes
14349884,2018-07-11,834670,36.643045,-85.29147167,Black,Yes
14373118,2018-07-02,426793,36.852926,-75.977985,Black,Yes
14383230,2018-07-15,422696,40.708175,-73.91883833,Black,Yes
14393923,2018-07-15,677287,40.70862647,-73.93253719,Black,Yes
14402376,2018-07-14,494532,40.735336,-73.940119,Black,Yes
14424740,2018-07-14,929099,41.61351022,-82.70385537,Black,Yes
14434979,2018-07-16,771559,40.9883794,-77.49831833,Black,Yes
14437890,2018-07-16,508193,39.86295392,-79.50296748,Black,Yes
14439732,2018-07-06,43807,41.442228,-73.869947,Black,Yes
14443053,2018-07-17,122515,40.73061371,-74.00528717,Black,Yes
14456516,2018-07-17,1077178,38.688545,-77.04933883,Black,Yes
14465570,2018-07-14,11288,42.4957198,-75.8259771,Black,Yes
14466727,2018-07-17,1034898,41.7588842,-76.3602916,Black,Yes
14493568,2018-07-18,420537,40.75015333,-73.1495055,Black,Yes
14505960,2018-07-18,192858,38.75654682,-77.09816198,Black,Yes
14511644,2018-07-18,420537,40.75045833,-73.14631667,Black,Yes
14512531,2018-07-19,1048958,39.78122035,-74.29905309,Black,Yes
14513733,2018-07-19,829013,41.42298,-73.87918833,Black,Yes
14518307,2018-07-19,249173,35.80893592,-78.71714672,Black,Yes
14519501,2018-07-19,1090516,41.46696977,-73.25880627,Black,Yes
14525131,2018-07-13,1065363,40.7491399,-75.93078373,Black,Yes
14526033,2018-07-18,315241,40.867675,-73.92282167,Black,Yes
14526971,2018-07-19,837647,28.945805,-81.995225,Black,Yes
14529049,2018-07-19,886788,42.47312172,-83.1080066,Black,Yes
14553063,2018-07-20,516364,43.93692,-79.44294667,Black,Yes
14564141,2018-07-20,907706,37.18455124,-86.10491943,Black,Yes
14580277,2018-07-21,1017564,43.08526355,-77.22673938,Black,Yes
14580531,2018-06-25,376435,39.94719351,-75.42996712,Black,Yes
14591162,2018-07-21,90723,35.145389,-89.988307,Black,Yes
14591495,2018-07-18,973047,40.24592167,-76.71914667,Black,Yes
14615526,2018-07-21,115572,41.9305059,-82.51566038,Black,Yes
14617491,2018-07-22,1091794,40.83778527,-73.22519363,Black,Yes
14642133,2018-07-22,456240,42.98340333,-85.52597833,Black,Yes
14643752,2018-07-23,951326,35.009875,-85.36470833,Black,Yes
14660260,2018-07-23,486331,43.3815591,-80.3577521,Black,Yes
14666229,2018-07-23,961817,43.47198973,-80.5698658,Black,Yes
14672484,2018-07-23,519564,40.74206426,-74.03238421,Black,Yes
14703418,2018-07-20,812654,41.62080397,-79.15820644,Black,Yes
14705944,2018-07-20,479031,43.172735,-81.67888,Black,Yes
14716291,2018-07-24,35766,35.80976105,-78.71591187,Black,Yes
14719018,2018-07-25,1106423,44.219605,-74.43778833,Black,Yes
14732560,2018-07-25,641181,40.02483863,-75.01589893,Black,Yes
14734527,2018-07-10,430866,41.258704,-73.685414,Black,Yes
14734529,2018-07-10,430866,41.258704,-73.685414,Black,Yes
14753219,2018-07-25,849654,36.1037674,-94.18305206,Black,Yes
14756372,2018-07-26,306028,43.25506167,-79.96399667,Black,Yes
14756413,2018-07-26,1105528,30.66683333,-85.54467833,Black,Yes
14756609,2018-07-26,11480,41.74884667,-81.294975,Black,Yes
14757949,2018-07-26,998374,43.1025818,-71.6164615,Black,Yes
14769026,2018-07-26,466325,43.08051724,-77.79841923,Black,Yes
14801817,2018-07-27,1014904,36.16251117,-81.87453333,Black,Yes
14802799,2018-07-07,1097164,42.30331167,-83.38337,Black,Yes
14804215,2018-07-27,1104775,41.75721382,-78.58561912,Black,Yes
14806317,2018-07-27,288963,29.28805833,-94.79656167,Black,Yes
14833877,2018-07-28,1111495,29.76542059,-95.45111038,Black,Yes
14834061,2018-07-28,391012,40.78223,-73.94764667,Black,Yes
14835065,2018-07-28,879718,40.07728207,-79.27688015,Black,Yes
14835070,2018-07-28,497128,42.63471985,-83.87710571,Black,Yes
14839048,2018-07-28,63502,39.90551167,-79.4683,Black,Yes
14842343,2018-07-28,957146,38.2291203,-76.9762187,Black,Yes
14886518,2018-07-23,14364,41.513725,-81.61007833,Black,Yes
14890554,2018-07-28,866193,35.03963275,-83.22352289,Black,Yes
14898487,2018-07-29,23529,42.9124638,-71.02419835,Black,Yes
14899631,2018-07-29,1015425,38.22752071,-80.51881165,Black,Yes
14900514,2018-07-29,245229,30.04754448,-95.4397583,Black,Yes
14906252,2018-07-28,291618,43.07889862,-71.15472103,Black,Yes
14946091,2018-07-28,1014577,36.39624154,-81.46584266,Black,Yes
14946334,2018-07-30,276431,44.33725121,-68.06522845,Black,Yes
14947595,2018-07-10,1000258,29.65187896,-82.52597386,Black,Yes
14948164,2018-07-29,1096306,37.188645,-86.1049195,Black,Yes
14948218,2018-07-28,1073743,43.4558831,-81.2005929,Black,Yes
14951620,2018-07-29,630573,40.77821,-73.982514,Black,Yes
14961221,2018-07-30,545640,44.65145382,-63.72335672,Black,Yes
15000491,2018-07-24,301944,38.85772009,-79.46787849,Black,Yes
15003876,2018-07-22,720528,41.94326254,-82.51583685,Black,Yes
15027740,2018-08-01,1043083,40.82130051,-81.42863464,Black,Yes
15045143,2018-08-02,32563,41.182975,-73.687255,Black,Yes
15045410,2018-08-01,1005599,42.20308853,-83.35416606,Black,Yes
15057036,2018-08-02,895011,36.70811844,-80.58589935,Black,Yes
15059368,2018-08-02,1108971,36.56595754,-86.57132398,Black,Yes
15059682,2018-08-02,270151,43.67136667,-71.42225,Black,Yes
15064959,2018-08-02,895011,36.34001923,-80.48061371,Black,Yes
15066332,2018-08-02,531286,43.39786167,-80.48381667,Black,Yes
15078171,2018-08-03,1027195,42.37145599,-76.89126484,Black,Yes
15078506,2018-08-02,702231,43.93618706,-76.86933717,Black,Yes
15084486,2018-08-03,239429,41.799995,-87.59755,Black,Yes
15086359,2018-08-02,1046332,48.24328382,-79.00880232,Black,Yes
15104176,2018-08-04,1083981,41.91997802,-87.63277503,Black,Yes
15108492,2018-08-04,588728,34.723,-83.72174667,Black,Yes
15116944,2018-08-04,1049794,42.25322477,-73.12890245,Black,Yes
15118689,2018-08-04,1121646,38.6335837,-90.28697063,Black,Yes
15122545,2018-08-04,608898,44.68935496,-63.55838705,Black,Yes
15136399,2018-08-05,584396,39.22269167,-77.375075,Black,Yes
15144025,2018-08-05,567048,45.65757992,-62.53130508,Black,Yes
15145421,2018-08-05,504894,42.94790589,-72.01525625,Black,Yes
15145912,2018-08-05,951326,35.00818333,-85.36602,Black,Yes
15148921,2018-08-05,1120953,43.39199167,-80.345505,Black,Yes
15151921,2018-08-04,16575,42.853247,-72.795664,Black,Yes
15152159,2018-08-04,6624,42.85150167,-72.80110833,Black,Yes
15154809,2018-08-04,16575,42.853247,-72.795664,Black,Yes
15155118,2018-08-01,691967,44.28221,-87.662038,Black,Yes
15157468,2018-08-05,515751,44.16216383,-64.56597167,Black,Yes
15174373,2018-08-05,1106722,44.41846471,-78.2580972,Black,Yes
15175448,2018-08-06,1089156,39.51356537,-79.33198378,Black,Yes
15177950,2018-08-06,826779,34.84932864,-83.5984041,Black,Yes
15185861,2018-08-04,1019883,28.59630384,-82.37513799,Black,Yes
15186225,2018-08-06,1034276,40.70909567,-73.94181719,Black,Yes
15207066,2018-07-27,1084127,43.24826914,-81.8422067,Black,Yes
15212218,2018-07-26,479031,44.68061167,-79.07187,Black,Yes
15212489,2018-08-07,293449,51.07323883,-93.808425,Black,Yes
15224430,2018-06-23,1106722,44.09740674,-78.51328388,Black,Yes
15227476,2018-08-04,21324,37.53231005,-78.27485078,Black,Yes
15229896,2018-08-08,1077624,42.2710591,-83.2357846,Black,Yes
15248811,2018-08-08,1087550,40.23051345,-85.46087111,Black,Yes
15257342,2018-08-07,287995,39.90320726,-83.86844427,Black,Yes
15268331,2018-08-09,742756,40.14334659,-83.05939568,Black,Yes
15272303,2018-08-09,811993,41.12894765,-87.8685272,Black,Yes
15273460,2018-08-09,996458,43.89058316,-77.21716926,Black,Yes
15273486,2018-08-09,996458,43.89073587,-77.21745148,Black,Yes
15274679,2018-08-09,290056,38.12597656,-86.91306305,Black,Yes
15289481,2018-08-10,943069,43.56325207,-80.63653825,Black,Yes
15294608,2018-08-10,1094068,45.46515189,-71.70311688,Black,Yes
15305218,2018-08-10,626518,37.54240036,-77.42790222,Black,Yes
15313864,2018-08-08,128628,38.77691333,-77.79579167,Black,Yes
15324319,2018-08-11,571572,35.59011333,-82.56673333,Black,Yes
15329132,2018-08-09,1029721,43.629397,-79.327254,Black,Yes
15330357,2018-08-11,336475,42.75113667,-71.8275,Black,Yes
15332376,2018-08-11,303608,41.270245,-79.85008333,Black,Yes
15338767,2018-08-03,476020,46.40851689,-80.11380911,Black,Yes
15346507,2018-08-11,128628,38.77992,-77.80133833,Black,Yes
15347666,2018-08-12,237587,39.74207167,-84.12293883,Black,Yes
15349471,2018-08-10,492790,38.61760228,-79.72713247,Black,Yes
15351194,2018-08-11,367383,42.6727203,-80.4870107,Black,Yes
15363895,2018-08-11,521996,28.94477063,-81.33855017,Black,Yes
15371137,2018-08-12,1062061,39.743595,-76.58754333,Black,Yes
15372198,2018-08-04,1081484,49.05209667,-80.59675833,Black,Yes
15372377,2018-08-12,399894,30.00335169,-90.09369727,Black,Yes
15378298,2018-06-25,143171,40.25342293,-75.47644908,Black,Yes
15387891,2018-08-13,284957,40.49692553,-88.98281347,Black,Yes
15396965,2018-08-13,850924,39.19703667,-76.78262167,Black,Yes
15412100,2018-08-13,122515,40.65817261,-73.09664917,Black,Yes
15416636,2018-08-14,1111761,40.13754404,-75.30252906,Black,Yes
15425668,2018-08-14,885896,39.56757833,-77.37386333,Black,Yes
15426068,2018-08-04,368287,42.53460636,-76.31247749,Black,Yes
15430704,2018-08-14,456424,39.98791707,-82.69885476,Black,Yes
15435885,2018-07-25,188484,35.35081,-82.77891,Black,Yes
15448426,2018-08-15,1133344,40.251601,-85.674861,Black,Yes
15448518,2018-08-15,1129841,41.9228495,-87.63448661,Black,Yes
15449485,2018-08-15,502047,43.71873093,-81.66199493,Black,Yes
15450372,2018-08-13,534001,43.55175095,-72.85249786,Black,Yes
15452310,2018-08-15,770423,29.771545,-95.56948,Black,Yes
15462302,2018-08-15,43332,44.79933667,-67.14803333,Black,Yes
15482821,2018-08-12,296235,39.97144667,-75.19560333,Black,Yes
15496375,2018-08-16,1140268,43.3210633,-79.88955092,Black,Yes
15500966,2018-08-15,332178,40.0562055,-83.0173805,Black,Yes
15518981,2018-08-16,652707,43.87769259,-80.05770028,Black,Yes
15525366,2018-08-15,987235,46.19701333,-63.10416667,Black,Yes
15534035,2018-08-06,436856,43.27527618,-80.38388824,Black,Yes
15538471,2018-08-16,143171,40.25340948,-75.47645823,Black,Yes
15567828,2018-08-17,1045966,34.73714093,-83.38936756,Black,Yes
15573689,2018-08-17,1126489,36.34492167,-82.25608833,Black,Yes
15574337,2018-08-17,384891,41.00210425,-81.98115681,Black,Yes
15577445,2018-08-17,981042,41.32892167,-73.54830833,Black,Yes
15587857,2018-08-17,1143448,40.20505857,-74.73036814,Black,Yes
15607477,2018-08-17,527980,38.80967,-90.00753055,Black,Yes
15613116,2018-08-17,208559,38.60684833,-77.2798,Black,Yes
15613146,2018-08-17,208559,38.60535167,-77.27719,Black,Yes
15615373,2018-08-18,182851,39.72487441,-75.7433949,Black,Yes
15624631,2018-08-18,510658,42.5610466,-80.28439331,Black,Yes
15633655,2018-08-18,981981,40.1953086,-85.20180852,Black,Yes
15640936,2018-08-18,578590,40.26562343,-75.14681352,Black,Yes
15643093,2018-08-18,182851,39.7319634,-75.7442776,Black,Yes
15644162,2018-08-18,1142311,40.03524104,-86.08100484,Black,Yes
15645274,2018-08-18,440756,39.88832434,-75.26381019,Black,Yes
15652278,2018-08-18,1101968,39.23573667,-96.580155,Black,Yes
15666876,2018-08-17,20485,40.5809311,-74.07532795,Black,Yes
15688933,2018-08-19,117116,38.80226167,-77.00868888,Black,Yes
15690794,2018-08-19,769085,38.91764658,-77.00135775,Black,Yes
15690956,2018-08-19,4031,38.98459056,-76.33187894,Black,Yes
15691495,2018-08-19,661437,42.85724663,-72.0991439,Black,Yes
15693192,2018-08-19,1048021,40.0763445,-83.00190833,Black,Yes
15704041,2018-08-18,1091614,44.89697,-81.36373,Black,Yes
15708164,2018-08-19,388712,38.97043969,-77.35549967,Black,Yes
15713189,2018-08-19,949341,41.39914942,-82.0497179,Black,Yes
15714702,2018-08-19,293111,40.5829024,-74.0738631,Black,Yes
15716419,2018-08-18,1063583,41.90425491,-73.98069763,Black,Yes
15722216,2018-08-20,1019579,39.40796255,-76.59120027,Black,Yes
15723136,2018-08-20,1091280,46.69665758,-65.0976873,Black,Yes
15724215,2018-08-20,1070484,39.88037851,-75.12617418,Black,Yes
15726973,2018-08-20,1121742,44.85799258,-93.61947376,Black,Yes
15729364,2018-08-20,601543,39.65727595,-75.51789592,Black,Yes
15733475,2018-08-20,283143,41.48355282,-72.51104211,Black,Yes
15733850,2018-08-19,981981,40.07083799,-85.3808121,Black,Yes
15733851,2018-08-19,981981,40.14895661,-85.23136006,Black,Yes
15736057,2018-08-20,552926,41.1592618,-74.0698645,Black,Yes
15743293,2018-08-18,291857,39.77164167,-86.486375,Black,Yes
15744946,2018-08-20,2470,40.43187267,-79.94344911,Black,Yes
15752314,2018-08-21,880139,39.13943066,-76.57723958,Black,Yes
15762957,2018-08-21,81531,40.63381115,-73.57213883,Black,Yes
15773377,2018-08-21,1126278,39.9487,-83.37697,Black,Yes
15786259,2018-07-23,1046332,48.06583211,-77.6985908,Black,Yes
15786967,2018-08-22,944109,42.26398468,-89.06694794,Black,Yes
15787999,2018-08-17,430866,41.258071,-73.689674,Black,Yes
15788887,2018-08-22,1007286,39.1913147,-84.35249329,Black,Yes
